StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,own_homes_1,computer_preference_1,news_phone_1,vegetarian_1,cigarettes_1,grocery_1,tennis_1,skiing_1,podcast_1,driving_1,cook_at_home_1,dairy_products_1,go_to_gym_1,drink_coffee_1,gender,age,politics_1,zip,attention_check,Q11,id
2018-10-31T11:40:54Z,2018-10-31 11:43:16,100,141,True,2018-10-31 11:43:16,NA,anonymous,EN,60,50,60,95,25,15,53,13,25,20,45,80,85,40,70,Female,26,2,94118,"drink coffee,cook at home,go to the gym,drive to work",NA,729
2018-10-31T11:40:58Z,2018-10-31 11:42:37,100,98,True,2018-10-31 11:42:37,NA,anonymous,EN,60,40,38,96,36,55,30,33,46,35,65,65,74,58,83,Female,26,4,18702,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,730
2018-10-31T11:40:59Z,2018-10-31 11:43:13,100,133,True,2018-10-31 11:43:14,NA,anonymous,EN,42,40,30,60,25,25,45,14,15,29,42,70,50,34,70,Female,30,3,53715,"drink coffee,cook at home,go to the gym,drive to work",NA,731
2018-10-31T11:41:07Z,2018-10-31 11:44:40,100,213,True,2018-10-31 11:44:40,NA,anonymous,EN,60,44,41,90,10,25,20,10,20,40,65,61,80,50,80,Female,35,1,60632,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,732
2018-10-31T11:41:11Z,2018-10-31 11:45:41,100,270,True,2018-10-31 11:45:42,NA,anonymous,EN,49,30,25,63,15,20,34,6,4,29,62,48,55,23,61,Male,47,5,80226,"drink coffee,cook at home,go to the gym,drive to work",NA,733
2018-10-31T11:41:12Z,2018-10-31 11:44:22,100,189,True,2018-10-31 11:44:22,NA,anonymous,EN,70,35,40,60,20,40,20,10,30,15,70,45,65,25,60,Male,30,2,93611,"drink coffee,cook at home,drive to work",NA,734
2018-10-31T11:41:16Z,2018-10-31 11:44:50,100,213,True,2018-10-31 11:44:50,NA,anonymous,EN,70,75,56,60,25,40,10,5,9,30,77,65,80,15,55,Female,44,2,60181,"drink coffee,cook at home,go to the gym,drive to work",NA,735
2018-10-31T11:41:19Z,2018-10-31 11:42:32,100,72,True,2018-10-31 11:42:32,NA,anonymous,EN,60,50,70,95,14,16,17,15,50,25,84,45,85,71,41,Female,22,2,75071,"drink coffee,cook at home,go to the gym,drive to work",NA,736
2018-10-31T11:41:30Z,2018-10-31 11:43:46,100,135,True,2018-10-31 11:43:46,NA,anonymous,EN,35,55,20,75,30,15,8,40,25,25,80,90,85,35,84,Male,45,4,14728,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,737
2018-10-31T11:41:39Z,2018-10-31 11:44:50,100,190,True,2018-10-31 11:44:50,NA,anonymous,EN,86,63,19,85,15,10,73,16,26,53,91,81,75,73,80,Male,40,2,87112,"drink coffee,cook at home,go to the gym,drive to work",thanks,738
2018-10-31T11:41:45Z,2018-10-31 11:43:45,100,119,True,2018-10-31 11:43:45,NA,anonymous,EN,50,44,75,100,8,44,18,32,57,72,92,88,50,79,81,Male,19,4,44106,go to bars,NA,739
2018-10-31T11:41:47Z,2018-10-31 11:44:50,100,182,True,2018-10-31 11:44:50,NA,anonymous,EN,55,45,40,75,20,25,15,20,20,30,70,50,60,45,80,Female,20,4,28645,"drink coffee,cook at home,go to the gym,drive to work",NA,740
2018-10-31T11:41:47Z,2018-10-31 11:44:37,100,169,True,2018-10-31 11:44:38,NA,anonymous,EN,80,50,50,70,45,40,15,15,50,40,85,60,70,40,60,Male,32,4,85204,"drink coffee,cook at home,go to the gym,drive to work",NA,741
2018-10-31T11:41:50Z,2018-10-31 11:43:57,100,127,True,2018-10-31 11:43:58,NA,anonymous,EN,35,30,10,75,10,17,6,12,16,4,65,40,86,15,60,Male,33,3,28645,"drink coffee,cook at home,go to the gym,drive to work",NA,742
2018-10-31T11:41:50Z,2018-10-31 11:43:18,100,88,True,2018-10-31 11:43:19,NA,anonymous,EN,63,29,46,88,32,27,20,20,44,19,69,81,93,37,88,Female,52,1,10706,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,743
2018-10-31T11:41:53Z,2018-10-31 11:43:26,100,92,True,2018-10-31 11:43:26,NA,anonymous,EN,75,40,40,75,10,15,15,72,72,60,90,88,75,22,80,Male,23,3,78258,"drink coffee,cook at home,go to the gym,drive to work",NA,744
2018-10-31T11:41:54Z,2018-10-31 11:44:49,100,174,True,2018-10-31 11:44:49,NA,anonymous,EN,45,45,20,50,15,15,20,2,25,20,80,60,90,30,70,Female,37,1,26582,"drink coffee,cook at home,go to the gym,drive to work",NA,745
2018-10-31T11:41:59Z,2018-10-31 11:45:25,100,205,True,2018-10-31 11:45:25,NA,anonymous,EN,50,40,50,35,25,25,15,5,5,15,85,50,66,33,85,Male,38,2,45220,"drink coffee,cook at home,go to the gym,drive to work",NA,746
2018-10-31T11:42:06Z,2018-10-31 11:43:26,100,79,True,2018-10-31 11:43:26,NA,anonymous,EN,46,39,78,82,39,21,30,53,32,36,87,51,87,45,91,Female,28,1,97210,"drink coffee,cook at home,go to the gym,drive to work,watch TV,read newspapers",NA,747
2018-10-31T11:42:06Z,2018-10-31 11:45:47,100,221,True,2018-10-31 11:45:48,NA,anonymous,EN,43,38,28,87,16,37,9,9,39,17,69,44,70,35,41,Female,30,4,65583,"drink coffee,cook at home,go to the gym,drive to work",NA,748
2018-10-31T11:42:10Z,2018-10-31 11:44:30,100,140,True,2018-10-31 11:44:30,NA,anonymous,EN,82,36,21,91,8,10,26,10,9,26,92,62,89,44,82,Male,28,6,91730,"drink coffee,cook at home,go to the gym,drive to work",NA,749
2018-10-31T11:42:10Z,2018-10-31 11:45:52,100,221,True,2018-10-31 11:45:52,NA,anonymous,EN,33,55,20,66,10,15,10,10,20,45,70,95,80,33,75,Male,31,7,06457,"watch TV,read newspapers,go to the movies,go to bars",NA,750
2018-10-31T11:42:15Z,2018-10-31 11:44:28,100,132,True,2018-10-31 11:44:28,NA,anonymous,EN,65,10,10,65,20,40,0,30,50,21,75,100,75,15,90,Male,30,4,29527,"drink coffee,cook at home,go to the gym,drive to work,go to the movies",NA,751
2018-10-31T11:42:26Z,2018-10-31 11:46:22,100,235,True,2018-10-31 11:46:22,NA,anonymous,EN,45,65,10,85,25,65,40,25,50,35,90,85,80,65,50,Female,35,2,27513,"drink coffee,cook at home,go to the gym,drive to work",NA,752
2018-10-31T11:42:29Z,2018-10-31 11:45:52,100,202,True,2018-10-31 11:45:52,NA,anonymous,EN,44,59,56,84,20,26,25,11,48,45,60,73,75,37,80,Female,24,4,30656,"drink coffee,cook at home,go to the gym,drive to work",NA,753
2018-10-31T11:42:32Z,2018-10-31 11:44:21,100,108,True,2018-10-31 11:44:21,NA,anonymous,EN,60,44,33,74,8,4,8,10,4,20,58,77,58,10,38,Male,47,7,55305,"drink coffee,cook at home,go to the gym,drive to work",N/A,754
2018-10-31T11:42:37Z,2018-10-31 11:49:19,100,401,True,2018-10-31 11:49:19,NA,anonymous,EN,60,50,55,93,51,78,62,68,54,59,67,56,59,74,58,Male,32,7,08701,go to bars,NA,755
2018-10-31T11:42:41Z,2018-10-31 11:45:08,100,147,True,2018-10-31 11:45:08,NA,anonymous,EN,15,25,40,60,15,20,5,5,20,10,30,50,45,15,70,Female,37,2,12839,"drink coffee,cook at home,go to the gym,drive to work",NA,756
2018-10-31T11:42:42Z,2018-10-31 11:45:36,100,173,True,2018-10-31 11:45:36,NA,anonymous,EN,44,41,11,73,17,78,33,50,30,10,86,100,74,15,63,Female,51,4,72650,"drink coffee,go to the gym,drive to work",It was interesting,757
2018-10-31T11:42:49Z,2018-10-31 11:45:28,100,159,True,2018-10-31 11:45:29,NA,anonymous,EN,64,55,51,56,50,61,18,29,33,34,90,41,74,65,70,Female,38,4,75756,"drink coffee,cook at home,go to the gym,drive to work",NA,758
2018-10-31T11:43:00Z,2018-10-31 11:46:09,100,188,True,2018-10-31 11:46:09,NA,anonymous,EN,73,50,62,65,8,20,37,14,50,40,85,69,91,41,60,Female,26,3,48611,"drink coffee,cook at home,go to the gym,drive to work",NA,759
2018-10-31T11:43:03Z,2018-10-31 11:44:46,100,102,True,2018-10-31 11:44:46,NA,anonymous,EN,55,62,33,71,23,21,32,39,17,33,69,57,76,40,75,Female,35,4,32746,"drink coffee,cook at home,go to the gym,drive to work",NA,760
2018-10-31T11:43:10Z,2018-10-31 11:45:41,100,150,True,2018-10-31 11:45:41,NA,anonymous,EN,40,56,63,18,27,48,66,20,40,48,83,69,75,43,81,Female,52,6,23323,"drink coffee,cook at home,go to the gym,drive to work",Thank you 🎃,761
2018-10-31T11:43:16Z,2018-10-31 11:46:10,100,173,True,2018-10-31 11:46:10,NA,anonymous,EN,40,30,30,90,20,20,20,20,10,40,50,50,50,30,80,Male,24,4,32765,"drink coffee,cook at home,go to the gym",NA,762
2018-10-31T11:43:17Z,2018-10-31 11:45:23,100,125,True,2018-10-31 11:45:23,NA,anonymous,EN,40,70,43,50,35,46,26,25,52,35,55,84,75,60,70,Female,36,4,01571,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,763
2018-10-31T11:43:27Z,2018-10-31 11:47:27,100,239,True,2018-10-31 11:47:27,NA,anonymous,EN,50,100,50,75,35,75,25,25,20,50,50,75,50,50,75,Female,24,5,70560,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,764
2018-10-31T11:43:30Z,2018-10-31 11:46:14,100,163,True,2018-10-31 11:46:14,NA,anonymous,EN,55,32,35,60,8,10,25,20,10,30,60,65,70,15,75,Male,49,4,75013,"drink coffee,cook at home,go to the gym,drive to work",NA,765
2018-10-31T11:43:32Z,2018-10-31 11:45:03,100,91,True,2018-10-31 11:45:03,NA,anonymous,EN,57,52,33,77,27,29,25,25,44,38,66,83,92,55,68,Female,32,4,23038,"drink coffee,cook at home,go to the gym,drive to work",NA,766
2018-10-31T11:43:37Z,2018-10-31 11:46:15,100,157,True,2018-10-31 11:46:15,NA,anonymous,EN,81,63,1,85,7,20,5,1,1,1,94,98,80,5,83,Female,56,2,47905,"drink coffee,cook at home,go to the gym,drive to work",no comments,767
2018-10-31T11:43:42Z,2018-10-31 11:49:54,100,371,True,2018-10-31 11:49:54,NA,anonymous,EN,70,39,76,93,37,40,77,53,36,56,40,69,67,54,68,Male,30,3,46808,drink coffee,NA,768
2018-10-31T11:43:50Z,2018-10-31 11:46:51,100,180,True,2018-10-31 11:46:51,NA,anonymous,EN,59,61,70,80,39,30,15,19,20,66,68,44,64,25,70,Male,22,4,87124,"drink coffee,cook at home,go to the gym,drive to work",NA,769
2018-10-31T11:43:51Z,2018-10-31 11:45:28,100,96,True,2018-10-31 11:45:29,NA,anonymous,EN,44,52,32,78,20,53,26,21,47,20,89,88,94,54,92,Female,36,5,54115,"drink coffee,cook at home,go to the gym,drive to work",NA,770
2018-10-31T11:43:54Z,2018-10-31 11:46:05,100,131,True,2018-10-31 11:46:05,NA,anonymous,EN,51,16,66,88,25,78,5,10,18,43,96,95,75,49,68,Female,29,1,29418,"drink coffee,cook at home,go to the gym,drive to work",NA,771
2018-10-31T11:44:01Z,2018-10-31 11:45:10,100,68,True,2018-10-31 11:45:11,NA,anonymous,EN,44,41,25,76,7,13,18,37,31,24,76,66,82,51,57,Female,40,2,17402,"drink coffee,cook at home,go to the gym,drive to work",NA,772
2018-10-31T11:44:03Z,2018-10-31 11:46:15,100,131,True,2018-10-31 11:46:15,NA,anonymous,EN,46,50,15,69,28,53,42,28,29,36,90,75,92,38,38,Female,36,6,29902,"drink coffee,cook at home,go to the gym,drive to work,watch TV",NA,773
2018-10-31T11:44:07Z,2018-10-31 11:47:17,100,190,True,2018-10-31 11:47:18,NA,anonymous,EN,67,61,24,93,7,20,14,23,35,20,69,40,88,36,51,Female,66,6,39120,"drink coffee,cook at home,go to the gym,drive to work",NA,774
2018-10-31T11:44:11Z,2018-10-31 11:46:16,100,125,True,2018-10-31 11:46:17,NA,anonymous,EN,29,26,60,81,30,44,30,18,61,19,86,59,84,37,95,Female,34,3,05301,"drink coffee,cook at home,go to the gym,drive to work",NA,775
2018-10-31T11:44:11Z,2018-10-31 11:45:42,100,91,True,2018-10-31 11:45:42,NA,anonymous,EN,55,42,46,79,31,33,58,26,43,35,47,77,76,43,79,Male,25,5,53590,"drink coffee,cook at home,go to the gym,drive to work",NA,776
2018-10-31T11:44:12Z,2018-10-31 11:46:33,100,141,True,2018-10-31 11:46:34,NA,anonymous,EN,78,86,64,76,68,12,84,44,40,68,57,71,89,62,65,Male,33,6,84071,read newspapers,NA,777
2018-10-31T11:44:24Z,2018-10-31 11:49:21,100,297,True,2018-10-31 11:49:22,NA,anonymous,EN,50,55,25,75,15,30,5,15,20,25,90,90,80,20,79,Female,38,5,22405,"drink coffee,cook at home,go to the gym,drive to work",NA,778
2018-10-31T11:44:25Z,2018-10-31 11:53:24,100,538,True,2018-10-31 11:53:24,NA,anonymous,EN,26,59,75,77,25,38,18,25,32,33,84,50,75,53,75,Male,32,4,83647,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,779
2018-10-31T11:44:25Z,2018-10-31 11:46:25,100,120,True,2018-10-31 11:46:25,NA,anonymous,EN,59,41,29,67,13,18,20,8,44,33,81,65,89,37,82,Female,29,6,85023,"drink coffee,cook at home,go to the gym,drive to work",NA,780
2018-10-31T11:44:26Z,2018-10-31 11:48:31,100,244,True,2018-10-31 11:48:31,NA,anonymous,EN,50,40,40,65,30,40,25,35,25,40,75,45,70,30,80,Female,28,7,30534,"drink coffee,cook at home,go to the gym,drive to work",NA,781
2018-10-31T11:44:28Z,2018-10-31 11:46:00,100,92,True,2018-10-31 11:46:01,NA,anonymous,EN,68,36,26,65,12,16,21,7,26,8,78,80,84,53,75,Male,34,4,14086,"drink coffee,cook at home,go to the gym,drive to work",NA,782
2018-10-31T11:44:28Z,2018-10-31 11:46:06,100,98,True,2018-10-31 11:46:07,NA,anonymous,EN,46,29,60,45,22,25,19,20,37,14,42,59,72,28,57,Male,43,2,01810,"watch TV,read newspapers,go to the movies,go to bars",NA,783
2018-10-31T11:44:32Z,2018-10-31 11:46:44,100,131,True,2018-10-31 11:46:44,NA,anonymous,EN,51,43,20,80,33,63,25,21,27,51,64,58,68,32,72,Male,50,6,79761,"drink coffee,cook at home,go to the gym,drive to work",NA,784
2018-10-31T11:44:37Z,2018-10-31 11:47:08,100,151,True,2018-10-31 11:47:09,NA,anonymous,EN,69,37,5,83,6,19,8,4,22,10,66,40,68,8,36,Male,29,5,65473,"drink coffee,cook at home,go to the gym,drive to work",NA,785
2018-10-31T11:44:41Z,2018-10-31 11:47:23,100,162,True,2018-10-31 11:47:23,NA,anonymous,EN,70,65,50,50,40,40,35,20,30,25,40,70,70,50,60,Female,22,4,44240,"drink coffee,cook at home,go to the gym,drive to work",NA,786
2018-10-31T11:44:43Z,2018-10-31 11:48:08,100,204,True,2018-10-31 11:48:08,NA,anonymous,EN,65,35,30,90,10,30,55,20,25,50,85,80,75,30,75,Male,35,7,67439,"drink coffee,cook at home,go to the gym,drive to work",NA,787
2018-10-31T11:44:49Z,2018-10-31 11:46:49,100,119,True,2018-10-31 11:46:49,NA,anonymous,EN,62,51,50,76,37,36,11,11,31,31,79,92,94,48,67,Female,36,3,66062,"drink coffee,cook at home,go to the gym,drive to work,watch TV,go to bars",NA,788
2018-10-31T11:44:56Z,2018-10-31 11:48:52,100,235,True,2018-10-31 11:48:52,NA,anonymous,EN,64,63,28,30,37,51,10,33,43,59,69,70,70,47,61,Female,46,5,63901,"drink coffee,cook at home,go to the gym,drive to work,go to bars",I have no comment at this time. Thank you & I hope you have a nice day.,789
2018-10-31T11:44:56Z,2018-10-31 11:47:17,100,140,True,2018-10-31 11:47:17,NA,anonymous,EN,65,62,84,78,65,30,17,52,80,40,83,89,56,33,89,Female,30,3,74012,"drink coffee,cook at home,go to the gym,drive to work",NA,790
2018-10-31T11:44:56Z,2018-10-31 11:48:11,100,194,True,2018-10-31 11:48:11,NA,anonymous,EN,53,51,31,81,36,36,43,32,33,33,47,70,66,46,65,Female,38,2,78259,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,791
2018-10-31T11:44:58Z,2018-10-31 11:47:01,100,123,True,2018-10-31 11:47:01,NA,anonymous,EN,50,80,21,50,5,45,30,20,35,10,75,60,80,40,80,Male,24,6,34239,"drink coffee,cook at home,go to the gym,drive to work",NA,792
2018-10-31T11:45:14Z,2018-10-31 11:49:27,100,252,True,2018-10-31 11:49:27,NA,anonymous,EN,25,40,40,90,35,15,90,10,25,10,90,75,75,40,80,Male,58,6,91911,"drink coffee,cook at home,go to the gym,drive to work",NA,793
2018-10-31T11:45:16Z,2018-10-31 11:49:25,100,249,True,2018-10-31 11:49:26,NA,anonymous,EN,55,40,25,70,25,40,20,20,20,40,70,55,65,30,55,Male,73,4,32141,"drink coffee,cook at home,go to the gym,drive to work",Interesting survey to complete. Thank you.,794
2018-10-31T11:45:32Z,2018-10-31 11:49:04,100,211,True,2018-10-31 11:49:04,NA,anonymous,EN,35,52,29,59,27,34,28,12,21,37,42,93,64,27,46,Female,44,4,15232,"drink coffee,cook at home,go to the gym,drive to work","This looks somewhat odd - I literally have nothing to base these guesses on so I was hitting the slider somewhat randomly. Would a 5-pt Likert scale be a better measure, with labels from No one to Everyone?",795
2018-10-31T11:45:35Z,2018-10-31 11:49:51,100,255,True,2018-10-31 11:49:51,NA,anonymous,EN,87,67,79,63,78,55,92,32,8,30,100,77,68,90,91,Female,70,4,28314,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",Very good survey well presented and concise  thank you  have a great week end,796
2018-10-31T11:45:39Z,2018-10-31 11:53:55,100,495,True,2018-10-31 11:53:55,NA,anonymous,EN,45,32,36,55,20,16,5,15,12,3,63,26,60,15,75,Female,68,2,70816,"drink coffee,go to the gym",NA,797
2018-10-31T11:45:39Z,2018-10-31 11:48:14,100,154,True,2018-10-31 11:48:14,NA,anonymous,EN,64,39,42,89,20,30,24,7,41,33,80,58,76,36,76,Female,34,3,55106,"drink coffee,cook at home,go to the gym,drive to work",NA,798
2018-10-31T11:45:41Z,2018-10-31 11:48:23,100,162,True,2018-10-31 11:48:23,NA,anonymous,EN,64,75,20,41,5,8,30,10,13,35,90,85,85,20,60,Female,31,7,17325,"drink coffee,cook at home,go to the gym,drive to work",NA,799
2018-10-31T11:46:04Z,2018-10-31 11:49:20,100,196,True,2018-10-31 11:49:20,NA,anonymous,EN,75,64,32,50,21,20,4,15,14,12,56,80,70,30,76,Male,60,1,44107,"drink coffee,cook at home,go to the gym,drive to work",NA,800
2018-10-31T11:46:06Z,2018-10-31 11:49:21,100,194,True,2018-10-31 11:49:21,NA,anonymous,EN,57,37,40,31,33,27,14,15,35,64,84,54,56,38,74,Female,55,2,48703,"drink coffee,cook at home,go to the gym,drive to work",thanks,801
2018-10-31T11:46:12Z,2018-10-31 11:48:21,100,129,True,2018-10-31 11:48:21,NA,anonymous,EN,58,44,40,87,38,43,30,36,19,61,69,66,66,69,70,Male,26,7,60103,"drink coffee,cook at home,go to the gym,drive to work",NA,802
2018-10-31T11:46:12Z,2018-10-31 11:53:08,100,415,True,2018-10-31 11:53:08,NA,anonymous,EN,32,34,24,69,15,36,11,23,48,34,71,70,67,40,80,Male,35,1,11516,"drink coffee,cook at home,go to the gym,drive to work,go to bars",NA,803
2018-10-31T11:46:13Z,2018-10-31 11:48:22,100,129,True,2018-10-31 11:48:23,NA,anonymous,EN,54,61,33,59,19,18,33,12,18,18,66,76,73,39,58,Male,47,2,29205,"drink coffee,cook at home,go to the gym,drive to work",NA,804
2018-10-31T11:46:15Z,2018-10-31 11:52:09,100,353,True,2018-10-31 11:52:09,NA,anonymous,EN,72,65,52,66,13,22,64,27,54,38,84,87,83,47,83,Female,32,2,64110,"drink coffee,cook at home,go to the gym,drive to work",NA,805
2018-10-31T11:46:16Z,2018-10-31 11:50:35,100,259,True,2018-10-31 11:50:35,NA,anonymous,EN,55,60,50,75,25,15,35,40,45,55,80,60,80,25,70,Female,31,5,24202,"drink coffee,cook at home,go to the gym,drive to work",NA,806
2018-10-31T11:46:16Z,2018-10-31 11:48:56,100,159,True,2018-10-31 11:48:56,NA,anonymous,EN,60,16,50,85,25,40,5,25,10,25,70,71,80,20,70,Male,37,4,77703,"drink coffee,cook at home,go to the gym,drive to work",NA,807
2018-10-31T11:46:25Z,2018-10-31 11:49:20,100,175,True,2018-10-31 11:49:21,NA,anonymous,EN,40,40,50,90,30,40,10,20,30,15,90,50,80,65,85,Female,24,3,45458,"drink coffee,cook at home,go to the gym,drive to work",N/A,808
2018-10-31T11:46:26Z,2018-10-31 11:48:55,100,149,True,2018-10-31 11:48:56,NA,anonymous,EN,51,66,35,66,27,58,43,43,31,20,92,94,87,54,88,Female,54,6,42276,"drink coffee,cook at home,go to the gym,drive to work",NA,809
2018-10-31T11:46:30Z,2018-10-31 11:48:38,100,127,True,2018-10-31 11:48:38,NA,anonymous,EN,68,48,28,75,14,25,15,29,13,33,87,75,74,53,70,Male,37,1,65806,"drink coffee,cook at home,go to the gym,drive to work",NA,810
2018-10-31T11:46:38Z,2018-10-31 11:50:19,100,221,True,2018-10-31 11:50:20,NA,anonymous,EN,50,60,55,75,15,55,10,20,60,30,55,90,68,55,70,Female,21,6,28314,"drink coffee,cook at home,go to the gym,drive to work",No comment,811
2018-10-31T11:46:39Z,2018-10-31 11:51:06,100,267,True,2018-10-31 11:51:07,NA,anonymous,EN,50,60,15,38,6,31,68,3,3,20,45,93,31,22,95,Male,31,4,93103,"drink coffee,cook at home,go to the gym,drive to work",N/A,812
2018-10-31T11:46:45Z,2018-10-31 11:49:06,100,140,True,2018-10-31 11:49:06,NA,anonymous,EN,46,37,41,89,5,20,41,3,17,5,79,63,82,20,85,Female,50,1,37620,"drink coffee,cook at home,go to the gym,drive to work",NA,813
2018-10-31T11:46:53Z,2018-10-31 11:48:38,100,104,True,2018-10-31 11:48:38,NA,anonymous,EN,56,33,21,52,18,27,12,5,19,19,71,77,89,21,69,Female,35,4,01524,"drink coffee,cook at home,go to the gym,drive to work",NA,814
2018-10-31T11:47:03Z,2018-10-31 11:48:37,100,94,True,2018-10-31 11:48:37,NA,anonymous,EN,35,28,24,62,10,16,50,13,23,39,86,66,58,30,64,Male,28,3,78750,"drink coffee,cook at home,go to the gym,drive to work",NA,815
2018-10-31T11:47:05Z,2018-10-31 11:51:15,100,250,True,2018-10-31 11:51:16,NA,anonymous,EN,64,56,41,57,37,34,19,17,27,39,73,62,85,36,91,Male,63,6,80128,"drink coffee,cook at home,go to the gym,drive to work",Thanks for the HIT.  Fun!,816
2018-10-31T11:47:13Z,2018-10-31 11:50:13,100,180,True,2018-10-31 11:50:14,NA,anonymous,EN,50,30,30,50,10,25,5,5,15,15,75,70,60,10,50,Male,34,4,71639,"drink coffee,cook at home,go to the gym,drive to work",NA,817
2018-10-31T11:47:14Z,2018-10-31 11:50:20,100,186,True,2018-10-31 11:50:21,NA,anonymous,EN,41,14,3,30,7,25,8,15,35,20,60,94,70,21,60,Male,28,2,41836,"watch TV,go to the movies,go to bars",NA,818
2018-10-31T11:47:15Z,2018-10-31 11:51:36,100,260,True,2018-10-31 11:51:37,NA,anonymous,EN,75,40,55,80,20,35,10,15,15,25,85,70,45,30,80,Male,34,1,33062,"drink coffee,cook at home,go to the gym,drive to work",none at the moment,819
2018-10-31T11:47:15Z,2018-10-31 11:53:28,100,372,True,2018-10-31 11:53:28,NA,anonymous,EN,65,60,40,30,40,35,35,30,35,25,80,40,65,70,80,Male,61,2,30341,"drink coffee,cook at home,go to the gym,drive to work",Interesting survey. The questions and response options are clear.,820
2018-10-31T11:47:17Z,2018-10-31 11:50:09,100,171,True,2018-10-31 11:50:09,NA,anonymous,EN,50,60,30,50,5,40,1,15,15,35,50,80,80,30,80,Female,38,4,37022,"drink coffee,cook at home,go to the gym,drive to work",Thanks!,821
2018-10-31T11:47:22Z,2018-10-31 11:51:36,100,254,True,2018-10-31 11:51:36,NA,anonymous,EN,40,50,25,40,10,20,15,15,20,20,90,75,95,35,85,Male,63,3,97478,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,822
2018-10-31T11:47:24Z,2018-10-31 11:49:41,100,137,True,2018-10-31 11:49:41,NA,anonymous,EN,33,51,66,59,17,33,36,29,24,66,35,64,46,32,74,Female,25,5,18301,"drive to work,go to bars",NA,823
2018-10-31T11:47:34Z,2018-10-31 11:49:55,100,141,True,2018-10-31 11:49:55,NA,anonymous,EN,57,45,60,79,35,60,26,30,52,76,78,62,75,59,71,Female,30,4,43402,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,824
2018-10-31T11:47:34Z,2018-10-31 11:49:00,100,86,True,2018-10-31 11:49:01,NA,anonymous,EN,30,38,32,73,6,16,8,9,16,24,93,82,95,43,66,Male,35,4,44473,"drink coffee,cook at home,go to the gym,drive to work",NA,825
2018-10-31T11:47:48Z,2018-10-31 11:49:21,100,93,True,2018-10-31 11:49:22,NA,anonymous,EN,42,71,41,93,25,20,23,49,38,40,30,68,72,51,73,Male,28,7,27703,"drink coffee,cook at home,go to the gym",NA,826
2018-10-31T11:47:49Z,2018-10-31 11:51:41,100,231,True,2018-10-31 11:51:41,NA,anonymous,EN,60,46,45,75,10,5,10,7,9,43,90,85,75,35,82,Female,42,1,35212,"drink coffee,cook at home,go to the gym,drive to work,read newspapers",NA,827
2018-10-31T11:48:03Z,2018-10-31 11:51:09,100,186,True,2018-10-31 11:51:09,NA,anonymous,EN,53,13,60,100,26,24,40,18,52,62,70,40,20,51,60,Female,27,1,20001,"drink coffee,cook at home,go to the gym,drive to work",NA,828
2018-10-31T11:48:10Z,2018-10-31 11:50:56,100,166,True,2018-10-31 11:50:57,NA,anonymous,EN,38,24,59,50,9,25,5,12,12,7,75,84,85,22,60,Male,51,5,89012,"drink coffee,cook at home,go to the gym,drive to work",NA,829
2018-10-31T11:48:13Z,2018-10-31 11:51:05,100,172,True,2018-10-31 11:51:06,NA,anonymous,EN,73,32,32,35,23,17,19,15,28,22,65,76,83,44,64,Male,35,3,22150,"drink coffee,cook at home,go to the gym,drive to work",Hoping on the next screen you provide the actual estimations so I can see how close I got!,830
2018-10-31T11:48:16Z,2018-10-31 11:51:28,100,192,True,2018-10-31 11:51:28,NA,anonymous,EN,14,65,40,28,26,62,3,11,6,53,81,76,90,37,92,Female,61,6,32940,"drink coffee,cook at home,go to the gym,drive to work",thank you for the hit,831
2018-10-31T11:48:16Z,2018-10-31 11:50:07,100,110,True,2018-10-31 11:50:07,NA,anonymous,EN,39,59,21,78,15,31,13,17,23,23,78,74,40,39,72,Male,39,4,07202,"drink coffee,cook at home,go to the gym,drive to work",NA,832
2018-10-31T11:48:20Z,2018-10-31 11:49:52,100,92,True,2018-10-31 11:49:53,NA,anonymous,EN,65,47,93,98,28,46,45,27,59,20,64,75,43,27,75,Female,23,4,11217,"watch TV,read newspapers,go to the movies,go to bars",NA,833
2018-10-31T11:48:23Z,2018-10-31 11:50:45,100,141,True,2018-10-31 11:50:45,NA,anonymous,EN,63,50,42,80,21,35,30,17,31,33,67,71,70,48,60,Female,38,2,75228,"drink coffee,cook at home,go to the gym,drive to work",NA,834
2018-10-31T11:48:23Z,2018-10-31 11:50:54,100,150,True,2018-10-31 11:50:54,NA,anonymous,EN,50,40,20,35,15,25,15,25,30,30,70,60,60,20,40,Male,32,2,43950,"drink coffee,cook at home,go to the gym,drive to work",NA,835
2018-10-31T11:48:27Z,2018-10-31 11:51:02,100,155,True,2018-10-31 11:51:02,NA,anonymous,EN,76,57,48,71,36,35,40,25,32,48,68,66,77,54,84,Female,35,6,72404,"drink coffee,cook at home,go to the gym,drive to work",None,836
