"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3L4D84MIL0HU126AMTF1O2KVTGHHJ1","A2C7TMRC2QHTIW","Approved","Fri Oct 05 10:40:14 PDT 2018","Fri Oct 05 10:45:36 PDT 2018","Mon Oct 08 10:45:36 PDT 2018","2018-10-08 17:45:38 UTC","","","322","100% (2/2)","100% (1/1)","100% (1/1)","30304247"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3L70J4KAZHB2OTY46RJY4I2EB1UDA8","A21UA6O7ZFAIQJ","Approved","Fri Oct 05 10:40:48 PDT 2018","Fri Oct 05 10:43:00 PDT 2018","Mon Oct 08 10:43:00 PDT 2018","2018-10-08 17:43:37 UTC","","","132","100% (3/3)","100% (1/1)","100% (1/1)","33472613"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LEP4MGT3HP7733WC5JUZTMKTJFDB3","A132HYJJXZSOM9","Approved","Fri Oct 05 10:41:01 PDT 2018","Fri Oct 05 10:44:21 PDT 2018","Mon Oct 08 10:44:21 PDT 2018","2018-10-08 17:44:38 UTC","","","200","100% (1/1)","100% (1/1)","100% (1/1)","34075061"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LJ7UR74RI2W8G90MKNANKS8XV0N4P","A3HYLVFUDKJFKC","Approved","Fri Oct 05 10:40:40 PDT 2018","Fri Oct 05 10:45:06 PDT 2018","Mon Oct 08 10:45:06 PDT 2018","2018-10-08 17:45:37 UTC","","","266","100% (1/1)","100% (1/1)","100% (1/1)","18668213"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LKC68YZ3BSQZ3SWX5T6X1B47Y4WOZ","A2TVJTQ4VXATE6","Approved","Fri Oct 05 10:42:27 PDT 2018","Fri Oct 05 10:52:21 PDT 2018","Mon Oct 08 10:52:21 PDT 2018","2018-10-08 17:52:38 UTC","","","594","100% (2/2)","100% (1/1)","100% (1/1)","66959030"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LQ8PUHQFMHY6RM44BU1C15VG1THIQ","A4WHZ83ZNN81Y","Approved","Fri Oct 05 10:43:33 PDT 2018","Fri Oct 05 10:53:58 PDT 2018","Mon Oct 08 10:53:58 PDT 2018","2018-10-08 17:54:37 UTC","","","625","100% (1/1)","100% (1/1)","100% (1/1)","57852334"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LRLIPTPERYA2Z4EY85L8VX4VARAKI","A1KUXDQ9VECR4V","Approved","Fri Oct 05 10:40:27 PDT 2018","Fri Oct 05 10:42:15 PDT 2018","Mon Oct 08 10:42:15 PDT 2018","2018-10-08 17:42:38 UTC","","","108","100% (1/1)","100% (1/1)","100% (1/1)","12116862"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LRLIPTPERYA2Z4EY85L8VX4VARKAS","A21XNU0C2NYP0M","Approved","Fri Oct 05 10:41:06 PDT 2018","Fri Oct 05 10:45:09 PDT 2018","Mon Oct 08 10:45:09 PDT 2018","2018-10-08 17:45:38 UTC","","","243","100% (1/1)","100% (1/1)","100% (1/1)","96206925"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LUY3GC630PTUO3W4XY9ULHDOCRP77","AB2BY5QFWK5ZK","Approved","Fri Oct 05 10:40:30 PDT 2018","Fri Oct 05 10:42:17 PDT 2018","Mon Oct 08 10:42:17 PDT 2018","2018-10-08 17:42:38 UTC","","","107","100% (1/1)","100% (1/1)","100% (1/1)","84399458"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3LYA37P8IRCFL9964M5H36HADSCKBN","A2EFO6X8SCDLFL","Approved","Fri Oct 05 10:40:25 PDT 2018","Fri Oct 05 10:44:16 PDT 2018","Mon Oct 08 10:44:16 PDT 2018","2018-10-08 17:44:38 UTC","","","231","100% (1/1)","100% (1/1)","100% (1/1)","57600115"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3M23Y66PO3W73G5JD4XBJCMSGLES6R","A3D9NTTKE35SRL","Approved","Fri Oct 05 10:40:35 PDT 2018","Fri Oct 05 10:54:13 PDT 2018","Mon Oct 08 10:54:13 PDT 2018","2018-10-08 17:54:37 UTC","","","818","100% (2/2)","100% (1/1)","100% (1/1)","20717507"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3MB8LZR5BGIRYIVIVZUBH9DFPMQKLA","ANT979UZZF7N0","Approved","Fri Oct 05 10:40:33 PDT 2018","Fri Oct 05 10:53:12 PDT 2018","Mon Oct 08 10:53:12 PDT 2018","2018-10-08 17:53:38 UTC","","","759","100% (1/1)","100% (1/1)","100% (1/1)","19599305"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3MHW492WW12PKB7FUF9XJV3L5PNMV0","A2VFEDAK5C1E1O","Approved","Fri Oct 05 10:40:22 PDT 2018","Fri Oct 05 10:43:27 PDT 2018","Mon Oct 08 10:43:27 PDT 2018","2018-10-08 17:43:38 UTC","","","185","100% (1/1)","100% (1/1)","100% (1/1)","74866742"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3N2BF7Y2VRJK2ACVPQST4UCCXACHM5","A2VBSFSJXLZZ7A","Approved","Fri Oct 05 10:40:17 PDT 2018","Fri Oct 05 10:45:45 PDT 2018","Mon Oct 08 10:45:45 PDT 2018","2018-10-08 17:46:37 UTC","","","328","100% (4/4)","100% (1/1)","100% (1/1)","17303649"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3NJM2BJS4XVZ65YSVE6KA79RPNIPC0","A3MZEQOP2IOJ7B","Approved","Fri Oct 05 10:40:33 PDT 2018","Fri Oct 05 10:43:01 PDT 2018","Mon Oct 08 10:43:01 PDT 2018","2018-10-08 17:43:37 UTC","","","148","100% (1/1)","100% (1/1)","100% (1/1)","30315716"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3NL0RFNU0GCV0AOXP7VUVSB430VK4H","AAASQIW3J32OL","Approved","Fri Oct 05 10:40:24 PDT 2018","Fri Oct 05 10:52:22 PDT 2018","Mon Oct 08 10:52:22 PDT 2018","2018-10-08 17:52:38 UTC","","","718","100% (6/6)","100% (3/3)","100% (1/1)","71231699"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3OCHAWUVGP9MYCC79IXZS382WV0KXW","ABEJPX8HRQFAW","Approved","Fri Oct 05 10:45:17 PDT 2018","Fri Oct 05 10:47:57 PDT 2018","Mon Oct 08 10:47:57 PDT 2018","2018-10-08 17:48:37 UTC","","","160","100% (1/1)","100% (1/1)","100% (1/1)","14061273"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3OE22WJIGJDGSBG7HI694IL71JBUQ6","A58QOLDFC179Q","Approved","Fri Oct 05 11:05:22 PDT 2018","Fri Oct 05 11:10:40 PDT 2018","Mon Oct 08 11:10:40 PDT 2018","2018-10-08 18:11:38 UTC","","","318","100% (2/2)","100% (1/1)","100% (1/1)","67858251"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3OJSZ2ATDTLP1ELDKIPVWFCWXCQ571","A18E16UFE351U6","Approved","Fri Oct 05 10:40:17 PDT 2018","Fri Oct 05 10:49:56 PDT 2018","Mon Oct 08 10:49:56 PDT 2018","2018-10-08 17:50:37 UTC","","","579","100% (1/1)","100% (1/1)","100% (1/1)","40696475"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3OUYGIZWR8NFCD3CJYD0F67QGYQP0C","A2749DC85C9H0F","Approved","Fri Oct 05 10:58:38 PDT 2018","Fri Oct 05 11:06:34 PDT 2018","Mon Oct 08 11:06:34 PDT 2018","2018-10-08 18:06:38 UTC","","","476","100% (1/1)","100% (1/1)","100% (1/1)","69708774"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3OWEPKL08A1TR3RJOILHQWCIOXQN79","A2LXNWLMNXCL75","Approved","Fri Oct 05 10:41:27 PDT 2018","Fri Oct 05 10:44:33 PDT 2018","Mon Oct 08 10:44:33 PDT 2018","2018-10-08 17:44:38 UTC","","","186","100% (1/1)","100% (1/1)","100% (1/1)","61891225"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3P59JYT76M9K0FZXF2QY34122ZQ2T9","A1XATJA7ENOGWB","Approved","Fri Oct 05 10:40:22 PDT 2018","Fri Oct 05 10:43:22 PDT 2018","Mon Oct 08 10:43:22 PDT 2018","2018-10-08 17:43:38 UTC","","","180","100% (1/1)","100% (1/1)","100% (1/1)","68585140"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3PQ8K71NHY94QMVSMHSWEHU8QYZAA5","A1E94U14N16SYJ","Approved","Fri Oct 05 10:49:38 PDT 2018","Fri Oct 05 10:54:54 PDT 2018","Mon Oct 08 10:54:54 PDT 2018","2018-10-08 17:55:37 UTC","","","316","100% (1/1)","100% (1/1)","100% (1/1)","37391750"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3Q5ZZ9ZEVP4T1SQWUNH1AF8R8WW85R","A2FUPODRRCESB","Approved","Fri Oct 05 10:40:27 PDT 2018","Fri Oct 05 10:46:23 PDT 2018","Mon Oct 08 10:46:23 PDT 2018","2018-10-08 17:46:38 UTC","","","356","100% (1/1)","100% (1/1)","100% (1/1)","76754719"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3Q8GYXHFEQRVDVG9BZX6C14AYNH5CU","A34930YXVQ8SUT","Approved","Fri Oct 05 10:40:19 PDT 2018","Fri Oct 05 10:42:57 PDT 2018","Mon Oct 08 10:42:57 PDT 2018","2018-10-08 17:43:37 UTC","","","158","100% (3/3)","100% (2/2)","100% (1/1)","85591836"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3Q8GYXHFEQRVDVG9BZX6C14AYNHC51","A2B6WQG0A9CKXQ","Approved","Fri Oct 05 10:40:13 PDT 2018","Fri Oct 05 10:44:59 PDT 2018","Mon Oct 08 10:44:59 PDT 2018","2018-10-08 17:45:37 UTC","","","286","100% (2/2)","100% (1/1)","100% (1/1)","26961612"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3QAVNHZ3ENTLM5MWJ8HMNVAJKAWLAW","ABKQ4J2P3CADD","Approved","Fri Oct 05 10:40:53 PDT 2018","Fri Oct 05 10:45:31 PDT 2018","Mon Oct 08 10:45:31 PDT 2018","2018-10-08 17:45:38 UTC","","","278","100% (2/2)","100% (1/1)","100% (1/1)","29143981"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3QEMNNSB2YOK5R06ZO7EUR0OATOD7H","A1E90OF56SLQ8A","Approved","Fri Oct 05 10:40:48 PDT 2018","Fri Oct 05 10:45:57 PDT 2018","Mon Oct 08 10:45:57 PDT 2018","2018-10-08 17:46:37 UTC","","","309","100% (1/1)","100% (1/1)","100% (1/1)","39566923"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3R08VXYT7DKJEX0XGJC4MFP9H9U7WK","A3KKXA7COL5JHL","Approved","Fri Oct 05 10:40:20 PDT 2018","Fri Oct 05 10:43:25 PDT 2018","Mon Oct 08 10:43:25 PDT 2018","2018-10-08 17:43:38 UTC","","","185","100% (3/3)","100% (2/2)","100% (1/1)","79789435"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3R9WASFE2050NLK89PUN9BW8WZHFZM","A31GBEJ7KZKFSK","Approved","Fri Oct 05 10:40:29 PDT 2018","Fri Oct 05 10:48:45 PDT 2018","Mon Oct 08 10:48:45 PDT 2018","2018-10-08 17:49:37 UTC","","","496","100% (1/1)","100% (1/1)","100% (1/1)","23125197"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3RXCAC0YISERHPFGBJ0SECZGY5A8G9","A2AJ5QFNC9KF43","Approved","Fri Oct 05 10:40:33 PDT 2018","Fri Oct 05 10:42:19 PDT 2018","Mon Oct 08 10:42:19 PDT 2018","2018-10-08 17:42:38 UTC","","","106","100% (2/2)","100% (1/1)","100% (1/1)","83035935"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3RYC5T2D74I3C7NBDBWFZ28DPOLPR6","A2ESE3IBTNAEB7","Approved","Fri Oct 05 10:40:48 PDT 2018","Fri Oct 05 10:45:12 PDT 2018","Mon Oct 08 10:45:12 PDT 2018","2018-10-08 17:45:38 UTC","","","264","100% (1/1)","100% (1/1)","100% (1/1)","22736484"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3S06PH7KSST6U5L4A8Q5TH9B77OD1K","A3ACUGH5N9VQO2","Approved","Fri Oct 05 10:40:43 PDT 2018","Fri Oct 05 10:44:03 PDT 2018","Mon Oct 08 10:44:03 PDT 2018","2018-10-08 17:44:37 UTC","","","200","100% (3/3)","100% (2/2)","100% (1/1)","46099123"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3S06PH7KSST6U5L4A8Q5TH9B77P1D9","A34I7PV0UHRMKS","Approved","Fri Oct 05 10:42:15 PDT 2018","Fri Oct 05 10:45:03 PDT 2018","Mon Oct 08 10:45:03 PDT 2018","2018-10-08 17:45:37 UTC","","","168","100% (1/1)","100% (1/1)","100% (1/1)","15213817"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3S0TNUHWKU7O555P9TZK8RWJLDU8DZ","A1BHR5XQ16T7LA","Approved","Fri Oct 05 10:44:36 PDT 2018","Fri Oct 05 10:50:23 PDT 2018","Mon Oct 08 10:50:23 PDT 2018","2018-10-08 17:50:38 UTC","","","347","100% (2/2)","100% (2/2)","100% (1/1)","94221451"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3SB4CE2TJWKGMZ3LXRKAYP56RJ6AX7","A2J6T9ELNZ97JH","Approved","Fri Oct 05 10:40:38 PDT 2018","Fri Oct 05 10:45:08 PDT 2018","Mon Oct 08 10:45:08 PDT 2018","2018-10-08 17:45:38 UTC","","","270","100% (2/2)","100% (1/1)","100% (1/1)","98896827"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3SB5N7Y3O4T9Z0ADGFNDLXTYF7YG0U","A9KQQ8FTBHIO0","Approved","Fri Oct 05 10:40:29 PDT 2018","Fri Oct 05 10:44:37 PDT 2018","Mon Oct 08 10:44:37 PDT 2018","2018-10-08 17:44:38 UTC","","","248","100% (1/1)","100% (1/1)","100% (1/1)","98187027"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3SEPORI8WOO5RU30Y98VVALHZJ4AZ4","APO6KZZ79PO9Q","Approved","Fri Oct 05 10:40:42 PDT 2018","Fri Oct 05 10:54:57 PDT 2018","Mon Oct 08 10:54:57 PDT 2018","2018-10-08 17:55:37 UTC","","","855","100% (3/3)","100% (1/1)","100% (1/1)","48345527"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3SEPORI8WOO5RU30Y98VVALHZJ4ZAT","A2M5M653UAC0SM","Approved","Fri Oct 05 10:42:51 PDT 2018","Fri Oct 05 10:45:49 PDT 2018","Mon Oct 08 10:45:49 PDT 2018","2018-10-08 17:46:37 UTC","","","178","100% (1/1)","100% (1/1)","100% (1/1)","12062499"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3TAYZSBPLMXJLFMIQ2L8TZ5G0GC2SK","ATF7HBD1TFI2U","Approved","Fri Oct 05 10:40:22 PDT 2018","Fri Oct 05 10:42:47 PDT 2018","Mon Oct 08 10:42:47 PDT 2018","2018-10-08 17:43:37 UTC","","","145","100% (4/4)","100% (2/2)","100% (1/1)","41447037"
"36MUZ9VAE6R2SMHMWUGICHXHEGVED7","3QWFS36IISWI0JHQLHQTVOQMPQLQBO","Estimation Game","Make some judgements on given statements","language game, game, survey","$0.50","Fri Oct 05 10:40:01 PDT 2018","200","BatchId:3392274;OriginalHitTemplateId:920937340;","900","259200","Fri Oct 12 10:40:01 PDT 2018","","","3TDXMTX3CCJI922N8S3XFAG57ND6IE","A5BMKZRGHNSRT","Approved","Fri Oct 05 10:42:38 PDT 2018","Fri Oct 05 10:52:31 PDT 2018","Mon Oct 08 10:52:31 PDT 2018","2018-10-08 17:52:38 UTC","","","593","100% (2/2)","100% (1/1)","100% (1/1)","90672009"
