StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,dairy_products_1,go_to_gym_1,news_phone_1,gender,age,politics_1,zip,attention_check,Q11,id
2018-11-21T14:06:05Z,2018-11-21 14:07:06,100,60,True,2018-11-21 14:07:06,NA,anonymous,EN,84,60,89,95,66,91,Male,36,1,44017,"like big cities,cook at home,go to the gym,consume dairy products",NA,375
2018-11-21T22:50:51Z,2018-11-21 22:52:50,100,118,True,2018-11-21 22:52:50,NA,anonymous,EN,65,75,90,80,60,55,Male,27,5,07208,"like big cities,cook at home,go to the gym,consume dairy products",NA,376
2018-11-21T14:18:08Z,2018-11-21 14:21:01,100,173,True,2018-11-21 14:21:02,NA,anonymous,EN,91,96,97,94,92,93,Female,37,4,59901,"like big cities,go to the gym,consume dairy products",NA,377
2018-11-21T17:49:17Z,2018-11-21 17:50:36,100,78,True,2018-11-21 17:50:36,NA,anonymous,EN,55,87,93,85,44,63,Male,28,1,55413,"like big cities,cook at home,go to the gym,consume dairy products",NA,378
2018-11-22T01:03:22Z,2018-11-22 01:06:00,100,158,True,2018-11-22 01:06:01,NA,anonymous,EN,77,77,77,74,75,78,Female,54,4,44286,"like big cities,cook at home,go to the gym,consume dairy products",interesting,379
2018-11-21T21:20:26Z,2018-11-21 21:22:41,100,135,True,2018-11-21 21:22:42,NA,anonymous,EN,55,65,53,75,60,70,Male,41,6,35004,"like big cities,cook at home,go to the gym,consume dairy products",Fun survey.  Thanks,380
2018-11-21T14:24:13Z,2018-11-21 14:27:12,100,178,True,2018-11-21 14:27:12,NA,anonymous,EN,77,76,69,78,65,75,Male,32,7,33222,"like big cities,cook at home,go to the gym,consume dairy products,watch TV",NA,381
2018-11-21T15:22:00Z,2018-11-21 15:23:55,100,114,True,2018-11-21 15:23:56,NA,anonymous,EN,50,50,75,75,50,75,Female,45,3,46637,"like big cities,cook at home,go to the gym,consume dairy products",NA,382
2018-11-21T14:17:44Z,2018-11-21 14:19:19,100,95,True,2018-11-21 14:19:20,NA,anonymous,EN,80,54,60,96,50,77,Male,28,3,49501,"like big cities,cook at home,go to the gym,consume dairy products",NA,383
2018-11-21T20:06:14Z,2018-11-21 20:08:09,100,115,True,2018-11-21 20:08:10,NA,anonymous,EN,95,74,94,97,93,79,Female,41,7,75949,"like big cities,cook at home,go to the gym,consume dairy products",NA,384
2018-11-21T23:01:14Z,2018-11-21 23:03:46,100,152,True,2018-11-21 23:03:46,NA,anonymous,EN,70,65,90,80,65,75,Female,49,1,03103,"like big cities,cook at home,go to the gym,consume dairy products",NA,385
2018-11-21T22:10:23Z,2018-11-21 22:12:58,100,155,True,2018-11-21 22:12:59,NA,anonymous,EN,100,100,100,82,100,100,Male,29,1,60152,"like big cities,cook at home,go to the gym,consume dairy products",NA,386
2018-11-21T19:14:46Z,2018-11-21 19:21:15,100,388,True,2018-11-21 19:21:15,NA,anonymous,EN,77,69,83,63,28,87,Female,44,4,72104,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,387
2018-11-22T03:32:23Z,2018-11-22 03:33:32,100,69,True,2018-11-22 03:33:33,NA,anonymous,EN,45,46,65,44,68,30,Male,22,4,92844,"cook at home,consume dairy products,watch TV",NA,388
2018-11-21T20:45:55Z,2018-11-21 20:48:04,100,128,True,2018-11-21 20:48:04,NA,anonymous,EN,80,53,80,80,65,80,Male,28,4,78666,"like big cities,cook at home,go to the gym,consume dairy products",NA,389
2018-11-21T14:43:34Z,2018-11-21 14:45:39,100,124,True,2018-11-21 14:45:40,NA,anonymous,EN,70,35,60,80,40,85,Female,33,3,19335,"like big cities,cook at home,go to the gym,consume dairy products",NA,390
2018-11-21T15:23:11Z,2018-11-21 15:25:39,100,147,True,2018-11-21 15:25:39,NA,anonymous,EN,71,62,52,60,30,85,Male,30,2,39560,"like big cities,cook at home,go to the gym,consume dairy products",N/A,391
2018-11-22T01:26:38Z,2018-11-22 01:27:54,100,75,True,2018-11-22 01:27:54,NA,anonymous,EN,52,67,84,44,30,30,Male,28,2,18504,"like big cities,cook at home,go to the gym,consume dairy products",NA,392
2018-11-21T14:36:21Z,2018-11-21 14:38:30,100,129,True,2018-11-21 14:38:31,NA,anonymous,EN,30,70,90,80,50,31,Male,62,4,29485,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",None,393
2018-11-21T20:52:02Z,2018-11-21 20:53:32,100,89,True,2018-11-21 20:53:32,NA,anonymous,EN,91,75,100,98,80,97,Male,23,3,08028,"like big cities,go to the gym,consume dairy products",NA,394
2018-11-21T18:45:01Z,2018-11-21 18:46:30,100,88,True,2018-11-21 18:46:30,NA,anonymous,EN,65,58,88,83,62,76,Male,21,1,18011,"like big cities,cook at home,go to the gym,consume dairy products",NA,395
2018-11-21T20:54:32Z,2018-11-21 20:55:30,100,57,True,2018-11-21 20:55:30,NA,anonymous,EN,64,56,69,64,76,81,Female,28,4,85345,like big cities,NA,396
2018-11-21T14:21:35Z,2018-11-21 14:24:03,100,148,True,2018-11-21 14:24:03,NA,anonymous,EN,89,83,93,87,69,82,Female,30,5,15613,"like big cities,cook at home,go to the gym,consume dairy products,read newspapers",NA,397
2018-11-21T14:08:44Z,2018-11-21 14:10:08,100,84,True,2018-11-21 14:10:08,NA,anonymous,EN,81,70,78,95,50,60,Female,23,5,54024,"like big cities,cook at home,go to the gym,consume dairy products",NA,398
2018-11-22T07:25:44Z,2018-11-22 07:27:10,100,85,True,2018-11-22 07:27:10,NA,anonymous,EN,59,93,98,77,92,91,Male,25,1,44119,"like big cities,cook at home,go to the gym,consume dairy products",Thank you :),399
2018-11-21T14:15:26Z,2018-11-21 14:19:36,100,249,True,2018-11-21 14:19:36,NA,anonymous,EN,74,58,83,79,80,82,Female,55,2,21804,"like big cities,cook at home,go to the gym,consume dairy products","One group got their news on their phones, I did not think read newspapers and got their news on their phones were the same",400
