StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,drink_coffee_1,own_homes_1,podcast_1,gender,age,politics_1,zip,attention_check,Q11,id
2019-01-07T14:21:06Z,2019-01-07 14:24:01,100,174,True,2019-01-07 14:24:01,NA,anonymous,EN,80,65,70,71,86,70,Female,50,6,15530,"like big cities,cook at home,like to drink coffee,listen to podcasts",Interesting survey questions,369
2019-01-07T15:43:26Z,2019-01-07 15:46:02,100,155,True,2019-01-07 15:46:02,NA,anonymous,EN,55,52,79,84,75,61,Male,31,3,89183,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,370
2019-01-07T14:41:04Z,2019-01-07 14:42:39,100,94,True,2019-01-07 14:42:39,NA,anonymous,EN,63,62,82,72,86,93,Female,34,2,60657,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,371
2019-01-07T14:26:34Z,2019-01-07 14:28:54,100,139,True,2019-01-07 14:28:54,NA,anonymous,EN,60,61,85,53,76,39,Female,66,1,40380,"like big cities,like to drink coffee,listen to podcasts",NA,372
2019-01-07T14:21:26Z,2019-01-07 14:28:47,100,441,True,2019-01-07 14:28:48,NA,anonymous,EN,67,75,77,72,69,77,Female,42,6,70726,watch TV,good,373
2019-01-07T14:30:35Z,2019-01-07 14:31:34,100,58,True,2019-01-07 14:31:34,NA,anonymous,EN,57,60,60,82,59,54,Male,32,3,91765,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,374
2019-01-07T14:23:17Z,2019-01-07 14:26:35,100,198,True,2019-01-07 14:26:35,NA,anonymous,EN,75,75,85,75,85,75,Male,24,1,98109,"like big cities,cook at home,like to drink coffee,listen to podcasts","Very interesting HIT! I thought that there would be more to the study, such as the verbiage used between all the different statements, or how the estimation slider changed, but there wasn't! I liked the survey nonetheless!",375
2019-01-07T14:29:23Z,2019-01-07 14:34:08,100,284,True,2019-01-07 14:34:08,NA,anonymous,EN,45,70,70,55,65,40,Male,58,2,28501,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,376
2019-01-07T15:05:41Z,2019-01-07 15:08:37,100,175,True,2019-01-07 15:08:37,NA,anonymous,EN,57,53,58,59,59,52,Female,56,2,98125,read newspapers,"you did not ask me about any activities, i chose one activity randomly because survey wouldn't let me continue otherwise",377
2019-01-07T14:22:01Z,2019-01-07 14:23:33,100,92,True,2019-01-07 14:23:34,NA,anonymous,EN,90,75,96,98,98,87,Male,36,1,10463,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,378
2019-01-07T14:21:12Z,2019-01-07 14:23:03,100,110,True,2019-01-07 14:23:03,NA,anonymous,EN,72,88,69,59,80,56,Male,34,2,46218,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,379
2019-01-07T15:06:18Z,2019-01-07 15:09:45,100,207,True,2019-01-07 15:09:45,NA,anonymous,EN,80,40,74,70,60,35,Male,28,3,80226,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,380
2019-01-07T14:53:33Z,2019-01-07 14:55:26,100,112,True,2019-01-07 14:55:26,NA,anonymous,EN,65,85,60,95,55,55,Male,41,2,95482,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,381
2019-01-07T14:22:58Z,2019-01-07 14:24:50,100,112,True,2019-01-07 14:24:50,NA,anonymous,EN,82,61,94,88,62,18,Male,27,2,19147,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",NA,382
2019-01-07T14:49:31Z,2019-01-07 14:51:01,100,89,True,2019-01-07 14:51:01,NA,anonymous,EN,35,85,99,95,90,60,Female,26,3,30144,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,383
2019-01-07T15:58:31Z,2019-01-07 16:01:06,100,155,True,2019-01-07 16:01:06,NA,anonymous,EN,75,80,75,70,90,50,Female,26,5,97914,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,384
2019-01-07T15:10:53Z,2019-01-07 15:12:11,100,78,True,2019-01-07 15:12:11,NA,anonymous,EN,83,66,92,68,67,55,Female,23,3,13601,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,385
2019-01-07T14:24:31Z,2019-01-07 14:27:46,100,194,True,2019-01-07 14:27:46,NA,anonymous,EN,80,78,90,81,70,80,Female,52,4,97206,"like big cities,cook at home,like to drink coffee,listen to podcasts",None,386
2019-01-07T14:27:23Z,2019-01-07 14:28:33,100,69,True,2019-01-07 14:28:33,NA,anonymous,EN,50,50,50,50,50,25,Male,24,4,07442,"like big cities,cook at home,like to drink coffee,listen to podcasts",This was fun!,387
2019-01-07T16:11:52Z,2019-01-07 16:13:31,100,99,True,2019-01-07 16:13:31,NA,anonymous,EN,50,10,89,66,80,45,Female,33,2,61739,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,388
2019-01-07T14:39:11Z,2019-01-07 14:40:46,100,94,True,2019-01-07 14:40:46,NA,anonymous,EN,15,75,85,70,50,40,Female,34,5,36303,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,389
2019-01-07T15:26:50Z,2019-01-07 15:29:20,100,149,True,2019-01-07 15:29:20,NA,anonymous,EN,51,70,71,56,59,52,Female,40,4,98008,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,390
2019-01-07T15:02:33Z,2019-01-07 15:05:23,100,169,True,2019-01-07 15:05:23,NA,anonymous,EN,60,50,75,85,45,55,Female,23,3,55118,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,391
2019-01-07T15:32:30Z,2019-01-07 15:33:42,100,72,True,2019-01-07 15:33:42,NA,anonymous,EN,50,50,50,50,50,50,Female,26,1,20770,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,392
2019-01-07T16:08:41Z,2019-01-07 16:11:03,100,141,True,2019-01-07 16:11:03,NA,anonymous,EN,65,60,69,90,70,52,Male,65,2,04915,"like big cities,cook at home,like to drink coffee,listen to podcasts",thank you very much,393
2019-01-07T14:54:15Z,2019-01-07 14:57:08,100,172,True,2019-01-07 14:57:08,NA,anonymous,EN,50,50,60,50,80,60,Male,26,4,25064,"like big cities,cook at home,like to drink coffee,listen to podcasts",Great study!,394
2019-01-07T14:20:59Z,2019-01-07 14:23:41,100,161,True,2019-01-07 14:23:41,NA,anonymous,EN,71,78,85,76,70,73,Male,49,2,80235,"like big cities,cook at home,like to drink coffee,listen to podcasts",NA,395
