StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,big_cities_1,computer_preference_1,cook_at_home_1,drink_coffee_1,own_homes_1,podcast_1,gender,age,politics_1,zip,attention_check,Q11,MTurkCode
2019-01-07 14:45:21,2019-01-07 14:54:10,IP Address,147.135.11.113,100,528,True,2019-01-07 14:54:12,R_z8r7oytjEgcsc3n,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,45,50,70,70,65,75,Female,52,7,24541,"like big cities,cook at home,like to drink coffee,listen to podcasts",,41103367
2019-01-07 14:52:41,2019-01-07 14:54:24,IP Address,96.95.91.13,100,102,True,2019-01-07 14:54:24,R_11aop91LkwBZL3U,,,,,41.7812957763671875,-87.6051025390625,anonymous,EN,75,70,80,65,70,70,Male,31,2,46368,"like big cities,cook at home,like to drink coffee,listen to podcasts",,45604616
2019-01-07 14:53:05,2019-01-07 14:54:49,IP Address,45.50.130.42,100,104,True,2019-01-07 14:54:49,R_25GD95z8iCSCsv6,,,,,34.0281982421875,-117.0489044189453125,anonymous,EN,26,30,100,90,60,20,Female,35,6,92399,"like big cities,cook at home,like to drink coffee,listen to podcasts",,49766970
2019-01-07 14:52:45,2019-01-07 14:55:12,IP Address,97.113.161.119,100,146,True,2019-01-07 14:55:12,R_DO86T6pSzVkRETT,,,,,47.6732940673828125,-122.3426055908203125,anonymous,EN,50,60,70,75,65,25,Female,27,4,98003,"like big cities,cook at home,like to drink coffee,listen to podcasts",,40954298
2019-01-07 14:53:16,2019-01-07 14:55:22,IP Address,75.118.150.77,100,126,True,2019-01-07 14:55:22,R_3DvifGUTvUyHVHm,,,,,42.01220703125,-87.84169769287109375,anonymous,EN,71,68,92,93,86,58,Female,50,2,60714,"like big cities,cook at home,like to drink coffee,listen to podcasts",,25445634
2019-01-07 14:53:33,2019-01-07 14:55:26,IP Address,75.54.121.202,100,112,True,2019-01-07 14:55:26,R_2qvBJmVNRTuVHPA,,,,,39.1551971435546875,-123.195098876953125,anonymous,EN,65,85,60,95,55,55,Male,41,2,95482,"like big cities,cook at home,like to drink coffee,listen to podcasts",,95769738
2019-01-07 14:54:07,2019-01-07 14:55:42,IP Address,12.40.206.6,100,95,True,2019-01-07 14:55:43,R_1OpG0AEdYme6eGR,,,,,42.62060546875,-82.9608001708984375,anonymous,EN,35,66,96,96,82,17,Male,32,7,48092,"like big cities,cook at home,like to drink coffee,listen to podcasts",,10401963
2019-01-07 14:54:45,2019-01-07 14:56:26,IP Address,209.62.194.37,100,100,True,2019-01-07 14:56:26,R_usKo2W52i0CkeNb,,,,,29.523193359375,-90.33930206298828125,anonymous,EN,61,64,83,81,79,62,Female,31,6,70373,"like big cities,cook at home,like to drink coffee,listen to podcasts",,91299037
2019-01-07 14:53:39,2019-01-07 14:56:32,IP Address,74.101.8.10,100,173,True,2019-01-07 14:56:33,R_2UfPqbWSoVSVAqF,,,,,40.5457000732421875,-74.17919921875,anonymous,EN,75,80,91,75,80,75,Female,21,3,10308,"like big cities,cook at home,like to drink coffee,listen to podcasts",It was interesting and I would like to know the reasoning behind the study.,13137940
2019-01-07 14:54:15,2019-01-07 14:57:08,IP Address,50.110.24.231,100,172,True,2019-01-07 14:57:08,R_9mYd22yc7Fqs9fX,,,,,38.4257049560546875,-81.99430084228515625,anonymous,EN,50,50,60,50,80,60,Male,26,4,25064,"like big cities,cook at home,like to drink coffee,listen to podcasts",Great study!,99338184
2019-01-07 14:55:23,2019-01-07 14:57:21,IP Address,66.87.144.112,100,118,True,2019-01-07 14:57:22,R_2c5FkhjKoJiJOF2,,,,,45.0131988525390625,-93.02970123291015625,anonymous,EN,75,75,85,70,60,65,Female,33,2,53188,"like big cities,cook at home,like to drink coffee,listen to podcasts",None,35208800
2019-01-07 14:55:26,2019-01-07 14:57:36,IP Address,32.208.113.201,100,130,True,2019-01-07 14:57:37,R_WdKmpgI9KDbnGrn,,,,,41.2091064453125,-73.2086029052734375,anonymous,EN,47,49,45,54,48,50,Female,49,1,06825,"like big cities,cook at home,like to drink coffee,listen to podcasts",I was very confused,34097700
2019-01-07 14:56:47,2019-01-07 14:58:13,IP Address,76.99.68.243,100,85,True,2019-01-07 14:58:13,R_1LBY6dvl1XB2CKN,,,,,39.9362030029296875,-75.15630340576171875,anonymous,EN,55,17,86,70,64,34,Female,38,1,19148,"like big cities,cook at home,like to drink coffee,listen to podcasts",,32514987
2019-01-07 14:55:36,2019-01-07 14:58:18,IP Address,24.47.49.141,100,161,True,2019-01-07 14:58:18,R_1DwIerBxro2LuXK,,,,,41.50970458984375,-73.96340179443359375,anonymous,EN,73,75,81,79,35,47,Male,35,1,12508,"like big cities,cook at home,like to drink coffee,listen to podcasts",,28607330
2019-01-07 14:54:32,2019-01-07 14:58:33,IP Address,104.228.247.240,100,241,True,2019-01-07 14:58:33,R_yEgc1HMIFClKdUZ,,,,,44.0312957763671875,-70.966796875,anonymous,EN,90,100,100,100,100,95,Male,66,5,03818,"like big cities,cook at home,like to drink coffee,listen to podcasts,watch TV,go to the movies",Interesting to take. Thanks.,63596779
2019-01-07 14:57:17,2019-01-07 14:58:38,IP Address,68.58.107.206,100,81,True,2019-01-07 14:58:39,R_1QfNockybrHOF72,,,,,39.673004150390625,-86.0756988525390625,anonymous,EN,74,69,75,68,86,85,Female,40,4,46239,"like big cities,cook at home,like to drink coffee,listen to podcasts",,70039525
2019-01-07 14:55:32,2019-01-07 14:58:39,IP Address,69.207.194.159,100,187,True,2019-01-07 14:58:40,R_3CINWcYLeY1V9z6,,,,,42.70050048828125,-74.9243011474609375,anonymous,EN,59,61,62,80,78,63,Male,33,5,13457,"like big cities,cook at home,like to drink coffee,listen to podcasts","No comment, but thank you for the work",33845890
2019-01-07 14:56:43,2019-01-07 14:58:39,IP Address,73.231.46.107,100,116,True,2019-01-07 14:58:40,R_2w5MaKrDJowPYxt,,,,,37.932403564453125,-121.68939971923828125,anonymous,EN,73,65,70,70,72,75,Female,22,1,94509,"like big cities,cook at home,like to drink coffee,listen to podcasts",,54610606
2019-01-07 14:57:25,2019-01-07 14:58:48,IP Address,173.164.216.106,100,82,True,2019-01-07 14:58:48,R_xuA3kyRkapHloiZ,,,,,37.385498046875,-122.0879974365234375,anonymous,EN,68,66,81,66,60,55,Female,25,6,94546,"like big cities,cook at home,like to drink coffee,listen to podcasts",,17607828
2019-01-07 14:55:04,2019-01-07 14:59:14,IP Address,137.118.222.53,100,249,True,2019-01-07 14:59:14,R_DNs3NsWjaIoeQZX,,,,,36.3300933837890625,-81.01509857177734375,anonymous,EN,100,100,100,100,100,100,Female,60,3,28635,"cook at home,like to drink coffee,listen to podcasts",,56686345
2019-01-07 14:56:51,2019-01-07 14:59:18,IP Address,74.196.244.177,100,146,True,2019-01-07 14:59:18,R_3hffZGJinGsyYjd,,,,,31.419403076171875,-100.48000335693359375,anonymous,EN,87,79,100,80,75,79,Female,58,6,76903,"like big cities,cook at home,like to drink coffee,listen to podcasts",Thanks,63841202
2019-01-07 14:57:18,2019-01-07 14:59:28,IP Address,70.181.89.205,100,130,True,2019-01-07 14:59:29,R_2YJTbg6ex0W6xC4,,,,,33.6244964599609375,-117.79399871826171875,anonymous,EN,70,67,75,91,80,73,Male,30,2,92677,"like big cities,cook at home,like to drink coffee,listen to podcasts",,40714947
2019-01-07 14:58:18,2019-01-07 14:59:44,IP Address,206.211.154.35,100,85,True,2019-01-07 14:59:44,R_ZDD1qxM7oKEYJSV,,,,,33.7877044677734375,-117.8423004150390625,anonymous,EN,75,78,30,70,50,94,Male,20,3,95051,"like big cities,cook at home,like to drink coffee,listen to podcasts",,58605583
2019-01-07 14:56:51,2019-01-07 14:59:52,IP Address,184.89.67.154,100,181,True,2019-01-07 14:59:53,R_3kh1myuokhfjTNf,,,,,28.0167999267578125,-80.67389678955078125,anonymous,EN,75,60,90,85,70,75,Male,18,2,32907,"like big cities,cook at home,like to drink coffee,listen to podcasts",,29876945
2019-01-07 14:58:30,2019-01-07 14:59:59,IP Address,128.255.101.87,100,89,True,2019-01-07 15:00:00,R_2SlClNeFjSGbrWA,,,,,41.6627044677734375,-91.547698974609375,anonymous,EN,42,54,65,61,54,39,Male,33,1,52245,"like big cities,cook at home,like to drink coffee,listen to podcasts",,73774613
2019-01-07 14:59:43,2019-01-07 15:01:08,IP Address,99.41.188.162,100,85,True,2019-01-07 15:01:08,R_1KvAXY5y8hpC9Hi,,,,,41.979400634765625,-88.206298828125,anonymous,EN,84,60,82,75,65,70,Male,24,1,60188,"like big cities,cook at home,listen to podcasts,watch TV,go to the movies",,21712877
2019-01-07 15:00:07,2019-01-07 15:01:08,IP Address,71.46.81.193,100,61,True,2019-01-07 15:01:09,R_3Nwgv6FpX9Wh7Ul,,,,,39.9712066650390625,-86.1244964599609375,anonymous,EN,33,54,16,76,44,13,Female,33,4,46037,"like to drink coffee,listen to podcasts",none,85982058
2019-01-07 14:59:50,2019-01-07 15:01:29,IP Address,192.203.201.3,100,98,True,2019-01-07 15:01:29,R_1FlK5U1EEaW8HvD,,,,,44.951202392578125,-93.09020233154296875,anonymous,EN,37,60,67,75,50,40,Male,58,4,55117,"like big cities,cook at home,like to drink coffee,listen to podcasts",,83776910
2019-01-07 14:55:47,2019-01-07 15:01:45,IP Address,104.238.37.66,100,357,True,2019-01-07 15:01:45,R_XB3xcnV2FH3D1Hr,,,,,42.3583984375,-71.0597991943359375,anonymous,EN,81,91,86,89,94,82,Male,24,6,78130,"cook at home,like to drink coffee",,59077999
2019-01-07 15:00:01,2019-01-07 15:01:52,IP Address,181.64.36.240,100,111,True,2019-01-07 15:01:52,R_3EupUS5fFlnBksu,,,,,-12.0500030517578125,-77.0500030517578125,anonymous,EN,83,57,60,92,84,72,Male,42,3,33020,"like big cities,cook at home,like to drink coffee,listen to podcasts",,27543604
2019-01-07 15:00:36,2019-01-07 15:02:07,IP Address,216.255.169.72,100,90,True,2019-01-07 15:02:07,R_2diJZLXFnoBIOkg,,,,,41.3571929931640625,-72.05789947509765625,anonymous,EN,55,62,45,42,43,52,Female,31,1,06340,"like big cities,cook at home,like to drink coffee,listen to podcasts",,17519850
2019-01-07 15:00:09,2019-01-07 15:02:26,IP Address,172.242.115.126,100,136,True,2019-01-07 15:02:26,R_1JIA5nbxqgpnTZ3,,,,,31.0679931640625,-98.18340301513671875,anonymous,EN,71,25,61,66,50,27,Male,26,7,76667,"like big cities,cook at home,like to drink coffee,listen to podcasts",,82344983
2019-01-07 14:55:31,2019-01-07 15:02:36,IP Address,98.165.123.196,100,425,True,2019-01-07 15:02:37,R_2CVqqhKOnEtHziY,,,,,33.2711029052734375,-111.8311004638671875,anonymous,EN,75,65,80,85,90,75,Female,66,6,85044,"like big cities,cook at home,like to drink coffee,listen to podcasts",No comment,32538916
2019-01-07 15:01:24,2019-01-07 15:02:47,IP Address,35.132.128.156,100,82,True,2019-01-07 15:02:47,R_2t2W68zTJ0qpVlJ,,,,,42.28179931640625,-122.9053955078125,anonymous,EN,70,70,70,70,70,70,Male,29,2,97501,"like big cities,cook at home,like to drink coffee,listen to podcasts",,65950800
2019-01-07 15:01:05,2019-01-07 15:03:01,IP Address,67.165.202.238,100,116,True,2019-01-07 15:03:01,R_25KhczFAyJFxWE9,,,,,39.92449951171875,-105.0608978271484375,anonymous,EN,20,5,100,40,95,15,Male,19,6,80023,"like big cities,cook at home,like to drink coffee,listen to podcasts",,69079576
2019-01-07 15:03:20,2019-01-07 15:04:24,IP Address,69.126.81.180,100,63,True,2019-01-07 15:04:24,R_28Uqu7bbeRgd33i,,,,,40.80670166015625,-73.1708984375,anonymous,EN,86,65,85,86,78,73,Male,46,2,11703,"like big cities,cook at home,like to drink coffee,listen to podcasts",,12241843
2019-01-07 15:02:37,2019-01-07 15:04:31,IP Address,47.37.189.247,100,114,True,2019-01-07 15:04:31,R_1iqAM59xb4fsJlS,,,,,33.770599365234375,-118.18199920654296875,anonymous,EN,28,50,50,50,50,29,Female,27,4,90802,"like big cities,cook at home,like to drink coffee,listen to podcasts",,38014670
2019-01-07 15:01:21,2019-01-07 15:04:51,IP Address,104.6.245.221,100,210,True,2019-01-07 15:04:51,R_10VJvx5YWJu507q,,,,,26.6587066650390625,-80.24140167236328125,anonymous,EN,66,47,56,79,43,76,Female,25,2,33476,"like big cities,cook at home,like to drink coffee,listen to podcasts",Thank you.,49575510
2019-01-07 15:03:03,2019-01-07 15:05:18,IP Address,134.126.253.240,100,134,True,2019-01-07 15:05:18,R_1Cls2aYEGUCMAhs,,,,,38.4409027099609375,-78.87419891357421875,anonymous,EN,30,66,80,90,61,40,Male,18,4,23322,"like big cities,cook at home,like to drink coffee,listen to podcasts",n/a,84707196
2019-01-07 15:02:33,2019-01-07 15:05:23,IP Address,96.75.159.154,100,169,True,2019-01-07 15:05:23,R_3MPYMoEMOJ2FOfW,,,,,44.9779052734375,-93.21990203857421875,anonymous,EN,60,50,75,85,45,55,Female,23,3,55118,"like big cities,cook at home,like to drink coffee,listen to podcasts",,98809733
2019-01-07 15:05:06,2019-01-07 15:06:21,IP Address,174.103.167.92,100,74,True,2019-01-07 15:06:21,R_2dYebosTMxif7eL,,,,,43.082000732421875,-87.88950347900390625,anonymous,EN,60,60,80,50,95,50,Male,32,1,53202,"like big cities,cook at home,like to drink coffee,listen to podcasts",,85652560
2019-01-07 15:04:17,2019-01-07 15:06:32,IP Address,73.28.132.137,100,134,True,2019-01-07 15:06:32,R_55TuspB3D7G2vwR,,,,,27.242706298828125,-82.47509765625,anonymous,EN,50,100,90,100,80,5,Female,66,6,34231,"like big cities,cook at home,like to drink coffee,listen to podcasts",interesting and fun survey/study,55606598
2019-01-07 15:04:18,2019-01-07 15:06:32,IP Address,67.149.244.41,100,134,True,2019-01-07 15:06:33,R_p9FPBT7bic7ktYl,,,,,42.33489990234375,-83.1800994873046875,anonymous,EN,100,100,100,100,100,100,Female,35,4,48126,"like big cities,cook at home,like to drink coffee,listen to podcasts",,79292951
2019-01-07 15:02:06,2019-01-07 15:06:38,IP Address,24.154.176.123,100,271,True,2019-01-07 15:06:38,R_W6fIAuSDIpZbp8R,,,,,40.885894775390625,-79.93399810791015625,anonymous,EN,70,50,80,77,40,60,Female,64,6,16001,"like big cities,cook at home,like to drink coffee,listen to podcasts",,55515371
2019-01-07 15:05:14,2019-01-07 15:07:12,IP Address,174.106.205.8,100,118,True,2019-01-07 15:07:12,R_RsoHe5kb8L0hxEl,,,,,34.6990966796875,-77.13500213623046875,anonymous,EN,60,50,80,70,65,40,Female,58,4,28539,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,77898602
2019-01-07 15:05:41,2019-01-07 15:08:37,IP Address,73.83.26.217,100,175,True,2019-01-07 15:08:37,R_094WNm5htvR54WZ,,,,,47.684906005859375,-122.2967987060546875,anonymous,EN,57,53,58,59,59,52,Female,56,2,98125,read newspapers,"you did not ask me about any activities, i chose one activity randomly because survey wouldn't let me continue otherwise",95085649
2019-01-07 15:05:59,2019-01-07 15:08:48,IP Address,98.170.199.173,100,169,True,2019-01-07 15:08:48,R_Os3J6GHy0gzOb2p,,,,,30.4873046875,-87.18720245361328125,anonymous,EN,75,76,90,80,70,60,Female,34,4,32533,"like big cities,cook at home,like to drink coffee,listen to podcasts",,73092033
2019-01-07 15:07:17,2019-01-07 15:08:49,IP Address,143.226.41.206,100,91,True,2019-01-07 15:08:50,R_1MN7mF898pcoppv,,,,,41.491302490234375,-90.56479644775390625,anonymous,EN,90,90,100,90,100,90,Male,26,4,61240,"like big cities,cook at home,like to drink coffee,listen to podcasts,read newspapers",,60431016
2019-01-07 15:07:38,2019-01-07 15:09:01,IP Address,24.62.15.92,100,83,True,2019-01-07 15:09:02,R_2pWswljACArPaj6,,,,,42.1750946044921875,-70.94950103759765625,anonymous,EN,91,73,100,89,100,65,Male,63,5,02190,"like big cities,cook at home,like to drink coffee,listen to podcasts",ty,56119604
2019-01-07 15:07:40,2019-01-07 15:09:15,IP Address,70.60.161.114,100,94,True,2019-01-07 15:09:15,R_CmN2EkpiZPpxbIB,,,,,38.30780029296875,-85.73590087890625,anonymous,EN,60,55,85,75,95,65,Female,22,1,47150,"like big cities,cook at home,like to drink coffee,listen to podcasts",,89184715
2019-01-07 15:06:18,2019-01-07 15:09:45,IP Address,73.95.143.179,100,207,True,2019-01-07 15:09:45,R_27fbiJXMhJdwePN,,,,,39.730499267578125,-105.191497802734375,anonymous,EN,80,40,74,70,60,35,Male,28,3,80226,"like big cities,cook at home,like to drink coffee,listen to podcasts",,95736002
2019-01-07 15:05:51,2019-01-07 15:09:50,IP Address,186.94.161.43,100,238,True,2019-01-07 15:09:50,R_VQiCt0V7NqDQ83T,,,,,10.6316986083984375,-71.64060211181640625,anonymous,EN,67,42,91,75,97,50,Male,37,5,75024,"like big cities,cook at home,like to drink coffee,listen to podcasts",Good survey,14147346
2019-01-07 15:08:43,2019-01-07 15:10:45,IP Address,173.24.171.165,100,121,True,2019-01-07 15:10:45,R_O7oAc6na5fps4WR,,,,,42.46490478515625,-90.68289947509765625,anonymous,EN,61,70,72,50,59,47,Female,37,4,52003,"like big cities,cook at home,like to drink coffee,listen to podcasts",,79169571
2019-01-07 15:09:26,2019-01-07 15:11:19,IP Address,73.164.163.124,100,112,True,2019-01-07 15:11:19,R_AAlC0gYAm1Dmp7H,,,,,45.6230926513671875,-122.57669830322265625,anonymous,EN,30,61,88,61,75,26,Male,35,5,98664,"like big cities,cook at home,like to drink coffee,listen to podcasts",,80979459
2019-01-07 15:09:50,2019-01-07 15:11:31,IP Address,104.63.94.49,100,100,True,2019-01-07 15:11:31,R_3frDZh6AfKZ34Cm,,,,,42.61590576171875,-83.92479705810546875,anonymous,EN,62,79,94,65,80,66,Male,57,2,48855,"like big cities,cook at home,like to drink coffee,listen to podcasts",none,25711618
2019-01-07 15:10:15,2019-01-07 15:11:49,IP Address,32.215.188.221,100,94,True,2019-01-07 15:11:50,R_33xOX85NoaQBblc,,,,,41.346893310546875,-72.1457977294921875,anonymous,EN,68,50,92,70,66,58,Male,26,4,06385,"like big cities,cook at home,like to drink coffee,listen to podcasts",,29981251
2019-01-07 15:10:53,2019-01-07 15:12:11,IP Address,198.255.170.116,100,78,True,2019-01-07 15:12:11,R_bCbdGCJKR0ORGFj,,,,,43.97430419921875,-75.912200927734375,anonymous,EN,83,66,92,68,67,55,Female,23,3,13601,"like big cities,cook at home,like to drink coffee,listen to podcasts",,97428117
2019-01-07 15:08:42,2019-01-07 15:12:17,IP Address,73.207.30.60,100,214,True,2019-01-07 15:12:17,R_23f8kqIvILeUmp4,,,,,33.7050933837890625,-84.38079833984375,anonymous,EN,75,50,80,80,60,65,Male,46,4,30310,"like big cities,cook at home,like to drink coffee,listen to podcasts",,90946868
2019-01-07 15:09:38,2019-01-07 15:12:19,IP Address,173.67.42.185,100,160,True,2019-01-07 15:12:19,R_2z6WjgHt0lI0a8f,,,,,39.2140960693359375,-76.8787994384765625,anonymous,EN,40,90,65,80,75,50,Male,28,2,21046,"like big cities,cook at home,like to drink coffee,listen to podcasts",None,14243467
2019-01-07 15:08:22,2019-01-07 15:12:41,IP Address,181.196.89.88,100,258,True,2019-01-07 15:12:41,R_T0nViUN9j9vTzDb,,,,,-2.1667022705078125,-79.90000152587890625,anonymous,EN,80,75,70,95,60,35,Female,48,3,11106,"like big cities,cook at home,like to drink coffee,listen to podcasts",No other comments.,25153936
2019-01-07 15:10:38,2019-01-07 15:13:05,IP Address,99.170.208.170,100,147,True,2019-01-07 15:13:05,R_2rOAoscpasXGFSD,,,,,33.0279998779296875,-80.17389678955078125,anonymous,EN,75,70,90,85,80,75,Female,58,7,29485,"like big cities,cook at home,like to drink coffee,listen to podcasts",,85011181
2019-01-07 15:11:58,2019-01-07 15:13:35,IP Address,68.83.38.134,100,96,True,2019-01-07 15:13:36,R_06uWpH2zZ13KVWh,,,,,38.971099853515625,-74.9214019775390625,anonymous,EN,70,65,80,90,80,70,Male,33,5,08242,"like big cities,cook at home,like to drink coffee,listen to podcasts,watch TV",,91570500
2019-01-07 15:04:44,2019-01-07 15:14:16,IP Address,173.2.40.147,100,571,True,2019-01-07 15:14:16,R_2w5oJFzOJcNLTjH,,,,,40.7010040283203125,-73.6757965087890625,anonymous,EN,75,54,64,38,55,47,Male,27,4,11563,"like big cities,like to drink coffee,listen to podcasts",,71854803
2019-01-07 15:13:05,2019-01-07 15:14:45,IP Address,65.25.209.220,100,100,True,2019-01-07 15:14:46,R_3R1OVqnYUV4ZWEx,,,,,44.27099609375,-88.4326019287109375,anonymous,EN,59,50,48,51,47,49,Female,43,4,54942,"like big cities,cook at home,like to drink coffee,listen to podcasts",,33081967
2019-01-07 15:13:16,2019-01-07 15:15:09,IP Address,73.229.110.70,100,113,True,2019-01-07 15:15:10,R_3itdgIJ0aSl1oSX,,,,,40.1779022216796875,-105.10089874267578125,anonymous,EN,65,70,100,80,70,60,Male,18,4,80501,"like big cities,cook at home,like to drink coffee,listen to podcasts",,79170251
2019-01-07 15:13:49,2019-01-07 15:15:24,IP Address,74.140.199.238,100,94,True,2019-01-07 15:15:24,R_3ijSnzcNbspQbUO,,,,,39.8052978515625,-84.01979827880859375,anonymous,EN,65,60,80,88,50,50,Female,34,1,45324,"like big cities,cook at home,like to drink coffee,listen to podcasts",N/A,43911934
2019-01-07 15:14:57,2019-01-07 15:16:30,IP Address,66.30.237.148,100,93,True,2019-01-07 15:16:31,R_5AwF8VyZuNUpJxn,,,,,41.6822967529296875,-72.93019866943359375,anonymous,EN,75,75,75,75,75,75,Male,38,4,06010,"watch TV,go to the movies,go to bars",no comment,64451877
2019-01-07 15:14:21,2019-01-07 15:16:32,IP Address,68.108.178.174,100,131,True,2019-01-07 15:16:33,R_9Qy2L6dGfiyC1kl,,,,,35.9958953857421875,-115.15760040283203125,anonymous,EN,84,69,79,78,71,67,Female,39,3,89015,"like big cities,cook at home,like to drink coffee,listen to podcasts",,34727587
2019-01-07 15:14:50,2019-01-07 15:17:15,IP Address,73.52.176.239,100,145,True,2019-01-07 15:17:16,R_2zXZyZNMGAT21Zp,,,,,41.086395263671875,-112.04509735107421875,anonymous,EN,60,40,90,61,80,25,Male,41,3,84075,"like big cities,cook at home,like to drink coffee,listen to podcasts",,13660169
2019-01-07 15:16:11,2019-01-07 15:17:27,IP Address,172.101.75.133,100,76,True,2019-01-07 15:17:27,R_1MXLDnE9pS9vRFz,,,,,42.7700958251953125,-78.60199737548828125,anonymous,EN,75,69,97,89,94,83,Male,36,2,14226,"like big cities,cook at home,like to drink coffee,listen to podcasts",,26279080
2019-01-07 15:15:44,2019-01-07 15:17:33,IP Address,69.119.74.191,100,108,True,2019-01-07 15:17:33,R_3Jk01RAZXR8rZkT,,,,,41.092803955078125,-74.265899658203125,anonymous,EN,66,63,71,73,80,57,Female,34,6,18344,"like big cities,cook at home,like to drink coffee,listen to podcasts",,79012717
2019-01-07 15:16:06,2019-01-07 15:17:44,IP Address,65.60.89.50,100,98,True,2019-01-07 15:17:44,R_1EbB6zHM5E79Ln9,,,,,33.7671051025390625,-117.9290008544921875,anonymous,EN,70,40,85,72,59,44,Male,37,6,91790,"like big cities,cook at home,like to drink coffee,listen to podcasts",,88768675
2019-01-07 15:16:36,2019-01-07 15:18:03,IP Address,75.81.245.51,100,87,True,2019-01-07 15:18:03,R_3NDu73Npo3MYzqP,,,,,37.7559051513671875,-87.08029937744140625,anonymous,EN,51,60,86,76,55,50,Female,36,7,47635,"like big cities,cook at home,like to drink coffee,listen to podcasts",,12467732
2019-01-07 15:17:01,2019-01-07 15:19:00,IP Address,65.27.56.232,100,119,True,2019-01-07 15:19:00,R_3MnV32P5cIxFNsg,,,,,42.8820953369140625,-88.34510040283203125,anonymous,EN,70,60,90,80,85,75,Female,33,3,53149,"like big cities,cook at home,like to drink coffee,listen to podcasts",,47908809
2019-01-07 15:18:01,2019-01-07 15:19:21,IP Address,132.10.250.128,100,80,True,2019-01-07 15:19:21,R_1PXkuVskjQAp027,,,,,47.9010009765625,-97.0446014404296875,anonymous,EN,50,50,70,75,30,65,Female,23,2,58251,"like big cities,cook at home,like to drink coffee,listen to podcasts",,27194816
2019-01-07 15:18:11,2019-01-07 15:19:28,IP Address,104.33.65.133,100,77,True,2019-01-07 15:19:28,R_1zb3FFrqs5iCweJ,,,,,34.124298095703125,-118.0514984130859375,anonymous,EN,100,100,96,100,100,96,Female,30,7,91007,"cook at home,like to drink coffee,listen to podcasts",,80110682
2019-01-07 15:16:02,2019-01-07 15:19:33,IP Address,73.195.189.73,100,210,True,2019-01-07 15:19:34,R_2RXs3zQuk74QgQv,,,,,39.951507568359375,-74.152099609375,anonymous,EN,65,55,75,75,60,77,Male,81,1,08759,"like big cities,cook at home,like to drink coffee,listen to podcasts",no,52562568
2019-01-07 15:18:16,2019-01-07 15:20:07,IP Address,96.44.12.103,100,110,True,2019-01-07 15:20:08,R_3DoO6gaVQQxww3a,,,,,33.737701416015625,-78.97869873046875,anonymous,EN,75,65,100,90,100,51,Female,35,4,29579,"like big cities,cook at home,like to drink coffee,listen to podcasts",,36649554
2019-01-07 15:19:38,2019-01-07 15:21:09,IP Address,75.176.128.207,100,90,True,2019-01-07 15:21:09,R_2Cw9tVfg7VotPzf,,,,,32.3300933837890625,-80.84349822998046875,anonymous,EN,96,57,91,79,100,38,Female,67,1,29707,"like big cities,cook at home,like to drink coffee,listen to podcasts",,35008862
2019-01-07 15:20:19,2019-01-07 15:21:41,IP Address,96.82.110.54,100,82,True,2019-01-07 15:21:41,R_2yqnJhOoWhKtbAw,,,,,36.5802001953125,-121.84429931640625,anonymous,EN,75,70,85,75,80,60,Female,23,3,93955,"like big cities,cook at home,like to drink coffee,listen to podcasts",,32451502
2019-01-07 15:20:50,2019-01-07 15:22:11,IP Address,75.188.141.50,100,81,True,2019-01-07 15:22:11,R_3MSRDofdBzuYmkm,,,,,39.9423980712890625,-83.28530120849609375,anonymous,EN,78,59,78,89,87,68,Female,42,6,43162,"like big cities,cook at home,like to drink coffee,listen to podcasts",,45306905
2019-01-07 15:21:10,2019-01-07 15:22:58,IP Address,68.199.173.108,100,108,True,2019-01-07 15:22:58,R_5vYbCjDQGfcGbFT,,,,,40.4651947021484375,-74.2306976318359375,anonymous,EN,57,61,84,86,85,56,Female,28,2,07747,"like big cities,cook at home,like to drink coffee,listen to podcasts",,73946959
2019-01-07 15:07:10,2019-01-07 15:23:01,IP Address,67.206.207.24,100,950,True,2019-01-07 15:23:02,R_2zTqYZo1EHsT4er,,,,,18.0800018310546875,-66.35790252685546875,anonymous,EN,56,27,84,92,76,47,Female,32,4,33909,"like big cities,cook at home,like to drink coffee,listen to podcasts",,50561103
2019-01-07 15:21:44,2019-01-07 15:23:29,IP Address,174.216.7.166,100,104,True,2019-01-07 15:23:29,R_a8LXAUme1WB4yM9,,,,,47.38800048828125,-122.19319915771484375,anonymous,EN,100,100,100,100,100,100,Female,61,3,98362,"like big cities,cook at home,like to drink coffee,listen to podcasts",,17799377
2019-01-07 15:22:23,2019-01-07 15:26:27,IP Address,107.77.233.38,100,243,True,2019-01-07 15:26:27,R_1OjjYNo2jm7LJT3,,,,,34.02679443359375,-84.2422027587890625,anonymous,EN,40,50,95,80,70,75,Female,61,1,30630,"like big cities,cook at home,like to drink coffee,listen to podcasts",,13114071
2019-01-07 15:25:27,2019-01-07 15:28:28,IP Address,74.106.14.107,100,180,True,2019-01-07 15:28:28,R_x30BP0TOLRP5SyB,,,,,43.1707000732421875,-76.09619903564453125,anonymous,EN,35,50,75,50,75,75,Female,61,6,13039,"like big cities,cook at home,like to drink coffee,listen to podcasts",,32041518
